PB010;PB020;PB030;PB040;PB060;PB100;PB110;PB120;PB130;PB140;PB150;PB190;PB200;PB220A;PE010;PE020;PE040;PL031;PL035;PL015;PL020;PL025;PL040;PL051;PL060;PL100;PL111;PL120;PL130;PL140;PL150;PL160;PL170;PL180;PL190;PH010;PH020;PH030;PH040;PH050;PH060;PH070;PY020N;PY035N;PY010G;PY020G;PY021G;PY030G;PY031G;PY035G;PY050G;PY080G;PY090G;PY100G;PY110G;PY120G;PY130G;PY140G;PY200G;PD020;PD030;PD050;PD060;PD070;PD080;PD090;PW010;PW020;PW030;PW040;PW050;PW060;PW070;PW080;PW090;PW100;PW110;PW120;PW130;PW140;PW150;PW160;PW170;PW180;PW190;PW200;PW210;PW220;PX010;PX020;PX030;PX040;PX050;PX200
2013;BE;334963;748.0851064;NA;2;2013;NA;2;1989;1;1;1;BE;2;3;5;6;NA;1;2;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;2;3;2;NA;2;NA;240;1;0;0;0;13599;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;1;1;7;10;4;99;2;5;2;4;2;NA;NA;8;2;NA;NA;8;1;1;NA;10;7;2;1;23;33496;1;6;1477.366401
2013;BE;334964;748.0851064;NA;2;2013;NA;4;1992;2;1;3;BE;2;NA;3;1;NA;1;NA;NA;NA;5;NA;NA;b-e;NA;NA;NA;2;NA;NA;NA;16;2;1;3;2;NA;2;NA;1300;1;13332;0;0;14020;1;880;0;0;0;0;0;0;0;0;1;1;1;1;1;3;1;1;8;8;7;7;4;3;2;3;2;NA;NA;5;6;3;3;0;1;1;0;7;7;4;1;20;33496;1;6;4114.605412
2013;BE;334965;748.0851064;NA;2;2013;NA;3;1996;2;;1;;2;NA;;;NA;2;2;NA;NA;;40;NA;;NA;NA;NA;NA;NA;NA;NA;18;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;830;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;6;8;9;7;1;NA;NA;4;NA;NA;NA;10;2;NA;NA;8;NA;1;9;10;7;4;1;16;33496;1;7;NA
2013;BE;335061;748.0851064;NA;3;2013;NA;2;1967;1;2;3;BE;2;NA;2;7;1;2;NA;NA;NA;8;38;NA;NA;NA;11;2;NA;2;NA;NA;22;3;2;3;2;NA;2;NA;4136;1;0;0;0;0;1;900;0;0;0;0;0;0;28690;0;1;1;1;1;1;1;1;5;9;8;3;NA;4;4;2;5;2;7;9;1;4;6;NA;8;NA;NA;NA;8;6;2;1;45;33506;1;2;1138.382525
2013;BE;335062;748.0851064;NA;2;2013;NA;4;1969;2;2;1;BE;1;NA;3;10;NA;2;2;NA;NA;5;NA;NA;NA;NA;NA;NA;2;NA;NA;3;18;1;2;3;2;NA;2;NA;0;1;0;0;0;21035;1;670;0;0;0;0;0;0;0;118;1;1;1;1;1;1;1;1;NA;7;7;NA;5;3;3;2;2;NA;NA;NA;NA;5;7;NA;NA;1;NA;NA;NA;NA;1;43;33506;1;6;338.5380025
2013;BE;335063;748.0851064;NA;2;2013;NA;2;1989;1;1;3;BE;2;NA;3;1;1;NA;NA;NA;3;3;30;NA;f;NA;10;1;2;NA;NA;NA;18;2;2;3;2;NA;2;3;156;1;33599;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;6;3;7;7;10;NA;4;3;4;3;9;NA;8;6;NA;8;8;1;1;NA;NA;8;NA;1;23;33506;1;2;1214.062593
2013;BE;335064;748.0851064;NA;3;2013;NA;4;1992;2;1;3;BE;2;NA;3;6;NA;2;2;NA;3;;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;3;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;5;NA;8;8;9;NA;NA;NA;5;1;NA;NA;10;7;NA;NA;NA;2;1;NA;NA;NA;2;1;20;33506;1;2;689.0973307
2013;BE;335065;748.0851064;NA;2;2013;NA;1;1996;2;;1;;1;NA;;;NA;2;2;NA;4;;NA;NA;;NA;NA;2;NA;NA;NA;NA;16;1;2;3;2;NA;2;NA;0;1;0;0;0;26655;1;936;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;NA;10;NA;7;NA;NA;NA;3;3;NA;NA;10;NA;7;NA;10;1;1;7;NA;NA;3;1;16;33506;1;2;345.7148004
2013;BE;335071;748.0851064;NA;2;2013;NA;2;1967;1;2;1;BE;2;NA;5;1;NA;1;NA;NA;3;2;NA;NA;r-u;NA;1;1;2;2;3;NA;16;1;2;2;2;NA;2;NA;0;1;28154;0;0;16477;1;0;0;0;3382;0;0;0;0;0;1;1;1;1;3;1;1;5;7;NA;8;7;1;3;3;4;2;NA;NA;9;3;6;5;NA;2;2;6;NA;7;2;1;45;33507;1;2;NA
2013;BE;335072;748.0851064;NA;2;2013;NA;1;1969;2;2;1;BE;2;NA;4;2;1;1;2;NA;3;5;NA;NA;q;NA;NA;1;2;NA;NA;3;21;2;2;3;2;NA;2;NA;0;1;24709;0;0;0;1;0;0;0;716;0;0;0;0;0;1;1;1;1;1;1;1;1;NA;8;8;8;2;5;2;4;3;9;NA;9;8;5;NA;8;1;1;8;9;9;2;1;43;33507;1;2;NA
2013;BE;335073;748.0851064;NA;2;2013;NA;3;1989;1;1;3;BE;2;5;5;1;1;1;NA;NA;NA;3;38;NA;f;NA;NA;1;2;2;NA;10;18;3;1;2;2;NA;2;NA;0;1;21651;913;0;4082;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;8;8;7;8;4;4;2;4;2;NA;7;7;5;5;8;7;NA;1;6;8;7;2;1;23;33507;1;2;562.5258667
2013;BE;335074;748.0851064;NA;3;2013;NA;1;1992;2;1;3;BE;2;NA;3;6;NA;2;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;1;1;3;2;NA;2;NA;4944;1;0;0;0;18445;1;910;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;NA;8;NA;4;NA;5;NA;3;NA;NA;10;9;NA;99;NA;10;1;2;NA;7;8;2;1;20;33507;1;6;1277.207782
2013;BE;335075;748.0851064;NA;2;2013;NA;3;1996;2;;1;;1;NA;;;NA;2;1;NA;NA;;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;1;2;3;2;NA;2;NA;0;1;0;0;0;11278;1;420;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;5;5;6;7;4;NA;3;NA;2;NA;NA;NA;6;NA;NA;NA;NA;NA;5;8;10;NA;1;16;33507;1;7;733.5475812
2013;BE;335131;880.3116147;NA;2;2013;NA;4;1959;2;1;1;BE;2;NA;3;2;1;1;NA;NA;3;5;65;NA;g;NA;13;1;2;2;NA;NA;24;1;2;3;2;NA;2;NA;0;1;31436;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;NA;8;6;7;1;1;2;5;2;NA;8;9;8;5;1;8;1;2;4;7;7;2;1;53;33513;1;7;676.6052351
2013;BE;335211;880.3116147;NA;4;2013;NA;3;1949;2;5;3;BE;2;NA;1;7;NA;2;1;NA;NA;9;NA;NA;NA;NA;1;1;2;NA;7;NA;14;1;2;2;1;NA;2;1;0;1;0;0;0;11903;1;550;0;0;0;11232;0;0;0;0;1;1;1;1;1;2;1;5;10;7;9;6;3;3;3;3;2;NA;NA;NA;3;NA;8;NA;1;1;NA;NA;NA;NA;1;63;33521;1;6;552.4410893
2013;BE;335221;880.3116147;NA;3;2013;NA;3;1942;2;2;1;BE;2;NA;5;7;NA;1;2;NA;3;0 - 1;NA;NA;i;NA;NA;2;1;NA;NA;NA;16;2;2;2;2;NA;2;8;0;1;0;0;0;10715;1;0;0;0;0;11685;0;0;0;0;1;1;1;1;3;1;1;1;5;5;7;7;5;4;2;4;3;NA;NA;7;5;5;6;8;1;1;5;7;8;2;1;70;33522;1;3;741.0784226
2013;BE;335311;880.3116147;NA;2;2013;NA;2;1949;2;2;3;BE;2;NA;2;2;1;NA;NA;NA;1;5;36;NA;q;5;11;1;1;NA;NA;NA;19;1;2;3;2;NA;2;NA;0;1;33787;708;0;5251;1;910;0;0;0;0;0;0;0;0;1;1;1;1;2;1;3;1;5;NA;NA;6;2;3;3;5;1;8;9;8;5;6;5;8;NA;1;7;8;9;1;1;63;33531;1;6;1470.904224
2013;BE;335341;880.3116147;NA;2;2013;NA;4;1986;2;1;3;BE;1;5;1;5;NA;2;2;NA;NA;8;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;14;1;1;3;2;NA;2;NA;1200;1;0;0;0;2454;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;4;NA;NA;NA;2;2;3;1;2;2;NA;NA;NA;0;99;7;10;1;1;NA;8;NA;NA;1;26;33534;1;6;411.025677
2013;BE;335621;880.3116147;NA;3;2013;NA;2;1950;2;2;3;BE;2;NA;3;10;NA;1;2;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;2;NA;NA;600;1;0;0;0;0;1;80;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;8;10;7;8;1;4;5;2;5;NA;NA;10;NA;NA;8;8;1;1;NA;9;6;1;1;62;33562;1;6;2518.306258
2013;BE;335841;880.3116147;NA;4;2013;NA;1;1967;1;2;1;BE;2;NA;5;1;1;NA;NA;NA;3;2;40;NA;p;NA;13;1;1;2;NA;NA;19;1;2;3;2;NA;2;NA;1300;1;50573;3527;2296;18037;1;0;0;0;0;0;0;0;0;0;1;3;1;NA;1;1;1;5;8;9;7;8;3;4;3;NA;3;NA;6;5;5;6;4;6;1;1;6;NA;6;2;1;45;33584;1;7;NA
2013;BE;335861;880.3116147;NA;2;2013;NA;2;1938;2;4;3;BE;2;NA;1;7;NA;1;1;NA;3;5;19;NA;q;NA;NA;1;2;NA;NA;NA;18;2;2;1;2;NA;2;1;0;1;0;0;0;7784;1;0;0;0;0;6928;0;0;0;0;1;1;3;1;1;1;1;5;5;NA;7;8;4;3;2;5;2;NA;NA;NA;3;4;10;8;1;1;6;8;9;2;1;74;33586;1;2;NA
2013;BE;335951;880.3116147;NA;2;2013;NA;4;1969;1;2;1;BE;2;NA;3;1;1;1;NA;NA;3;5;18;NA;g;NA;NA;1;2;2;6;NA;14;2;2;3;2;NA;2;NA;0;1;34032;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;9;NA;8;9;3;5;NA;3;NA;8;NA;9;NA;5;5;8;1;1;8;7;7;NA;1;43;33595;1;7;1799.030585
2013;BE;336391;880.3116147;NA;4;2013;NA;4;1958;1;1;1;BE;2;NA;3;1;1;NA;NA;NA;3;8;42;NA;h;NA;13;1;1;2;1;NA;18;3;2;3;2;NA;2;NA;0;1;41955;1414;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;5;9;7;5;9;3;NA;3;5;3;NA;10;NA;6;5;7;10;NA;1;8;10;8;1;1;54;33639;1;2;2027.409826
2013;BE;336541;880.3116147;NA;2;2013;NA;2;1950;2;2;1;BE;2;NA;3;7;1;1;NA;NA;3;5;NA;NA;NA;NA;NA;1;2;NA;7;NA;21;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;821;0;0;0;18255;0;0;0;0;1;1;1;1;1;1;1;4;10;NA;7;9;3;5;3;4;NA;NA;NA;10;8;7;7;6;1;1;6;9;7;2;1;62;33654;1;6;1058.690377
2013;BE;336551;880.3116147;NA;2;2013;NA;1;1959;1;1;1;BE;2;NA;5;1;1;NA;NA;NA;3;2;38;NA;p;NA;12;NA;1;2;NA;NA;20;3;2;3;2;NA;2;NA;0;1;65111;0;0;0;1;0;0;0;0;0;0;0;638;0;1;1;1;1;3;1;1;6;9;8;7;8;3;4;2;3;3;8;9;8;8;6;6;8;1;NA;6;5;6;3;1;53;33655;1;7;1293.459786
2013;BE;336581;880.3116147;NA;3;2013;NA;2;1932;2;4;3;BE;2;NA;5;7;NA;1;NA;NA;3;2;NA;NA;NA;4;13;1;2;2;NA;NA;18;2;2;2;2;NA;2;NA;550;1;0;0;0;8135;1;0;0;0;0;20219;0;0;0;0;1;1;1;1;1;1;1;1;8;7;8;NA;4;NA;NA;NA;2;NA;5;7;0;7;7;8;1;NA;6;8;7;1;1;80;33658;1;2;6089.284891
2013;BE;336611;880.3116147;NA;3;2013;NA;4;1932;2;2;1;BE;2;NA;3;7;NA;NA;NA;NA;3;2;20;NA;NA;NA;13;NA;2;NA;NA;NA;15;3;1;3;2;NA;2;NA;0;1;0;0;0;0;1;960;0;0;0;14381;0;0;0;0;1;1;1;1;1;1;1;1;9;3;6;9;3;3;NA;4;2;NA;NA;10;5;4;7;5;1;1;5;8;7;NA;1;80;33661;1;2;NA
2013;BE;336651;880.3116147;NA;2;2013;NA;4;1958;1;5;1;BE;2;NA;3;1;1;1;NA;NA;3;8;45;NA;h;NA;13;1;2;2;NA;NA;23;2;1;3;2;NA;2;8;210;1;28958;0;0;16698;1;0;10857;0;0;0;0;0;0;0;1;1;1;1;1;2;2;5;8;8;6;8;4;3;3;5;2;9;7;8;5;7;8;8;1;1;4;7;9;1;1;54;33665;1;2;NA
2013;BE;336661;880.3116147;NA;2;2013;NA;4;1980;1;2;1;BE;2;NA;3;1;1;NA;NA;NA;3;8;25;NA;h;NA;13;1;2;2;7;NA;22;2;1;3;2;NA;2;NA;0;1;58639;0;0;692;1;900;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;5;7;10;7;8;2;3;2;5;2;NA;7;NA;5;7;7;6;1;2;7;8;8;2;1;32;33666;1;7;NA
2013;BE;337121;880.3116147;NA;2;2013;NA;1;1981;1;1;1;BE;2;NA;5;1;NA;NA;NA;NA;3;3;34;NA;b-e;NA;13;1;NA;2;NA;NA;18;1;2;3;2;NA;2;NA;0;1;40407;0;0;10754;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;10;8;NA;9;4;3;2;NA;4;7;10;6;4;0;9;8;NA;1;2;7;8;2;1;31;33712;1;2;3199.389548
2013;BE;337371;880.3116147;NA;2;2013;NA;1;1984;2;1;3;BE;2;NA;2;2;1;NA;2;NA;3;9;NA;NA;q;NA;11;1;NA;2;NA;NA;NA;3;2;2;2;NA;2;NA;0;1;19650;0;0;9390;1;910;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;8;7;8;8;5;3;5;4;3;NA;NA;6;NA;6;10;4;2;1;5;8;9;2;1;28;33737;1;3;NA
2013;BE;337441;880.3116147;NA;2;2013;NA;3;1947;1;2;1;BE;2;NA;5;7;1;NA;NA;NA;3;2;38;NA;NA;NA;12;1;1;2;NA;NA;25;3;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;41634;0;0;0;0;1;2;1;1;1;1;1;1;8;10;9;10;4;5;4;3;2;7;7;6;6;7;7;7;1;NA;6;7;8;2;1;65;33744;1;2;NA
2013;BE;337541;880.3116147;NA;2;2013;NA;3;1965;1;2;1;BE;1;NA;3;1;NA;NA;NA;NA;3;8;50;NA;b-e;NA;13;1;2;2;NA;NA;20;2;2;3;2;NA;1;NA;1320;1;37053;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;8;8;7;9;4;NA;2;5;2;NA;NA;7;NA;7;NA;8;1;1;7;9;8;1;1;47;33754;1;6;785.7893873
2013;BE;337671;880.3116147;NA;4;2013;NA;1;1932;2;2;3;BE;2;NA;5;7;1;1;1;NA;3;0 - 1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;20;2;1;3;2;NA;2;NA;2834;1;0;0;0;13462;1;0;0;0;0;0;10761;0;0;0;1;1;1;3;1;1;1;5;5;10;5;5;2;5;4;3;2;NA;NA;7;8;2;5;8;1;1;10;9;5;2;1;80;33767;1;2;1337.812616
2013;BE;337921;880.3116147;NA;2;2013;NA;3;1967;1;2;2;BE;2;NA;3;1;1;NA;NA;NA;3;7;38;NA;b-e;NA;13;1;2;2;NA;NA;23;2;2;3;2;NA;2;NA;15;1;59944;2228;0;24714;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;5;7;8;7;6;3;4;4;1;3;5;NA;2;8;4;5;7;1;1;NA;10;8;1;1;45;33792;1;2;349.0649724
2013;BE;337961;880.3116147;NA;2;2013;NA;1;1938;2;4;1;BE;2;NA;1;7;1;1;NA;NA;NA;8;40;NA;NA;NA;NA;1;1;2;NA;NA;18;1;1;3;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;18985;0;0;0;0;1;1;1;1;1;1;3;5;6;7;8;8;4;3;3;3;1;8;4;7;5;3;8;7;2;NA;4;8;8;1;1;74;33796;1;5;2265.754963
2013;BE;337981;880.3116147;NA;3;2013;NA;1;1949;1;2;3;BE;2;NA;5;5;1;NA;NA;NA;3;9;12;NA;NA;5;3;NA;2;2;NA;NA;18;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;34109;0;0;0;0;0;1;1;1;1;1;1;3;5;8;7;NA;8;4;5;3;3;2;NA;NA;7;3;5;7;1;1;1;7;8;9;NA;1;63;33798;1;3;617.5780602
2013;BE;338591;880.3116147;NA;3;2013;NA;3;1957;1;2;1;BE;2;NA;5;1;1;1;2;NA;3;4;40;NA;b-e;NA;13;1;1;2;NA;NA;20;1;2;3;2;NA;2;NA;2930;1;83532;3773;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;5;NA;NA;7;3;4;4;5;3;9;7;5;NA;7;5;8;1;1;7;9;8;2;1;55;33859;1;2;NA
2013;BE;338751;880.3116147;NA;2;2013;NA;1;1932;1;1;1;BE;2;3;2;7;1;1;2;NA;3;6;NA;NA;k;NA;10;1;2;NA;NA;NA;25;2;1;3;2;NA;2;NA;0;1;0;0;0;12588;1;0;0;0;0;11778;0;0;0;0;1;1;1;1;1;1;1;5;8;NA;5;5;2;4;3;4;NA;NA;NA;6;6;3;6;8;1;1;5;8;7;2;1;80;33875;1;7;1178.120114
2013;BE;338761;880.3116147;NA;3;2013;NA;3;1957;2;2;1;BE;2;NA;NA;NA;1;NA;NA;NA;3;;NA;NA;NA;NA;13;1;2;1;2;NA;17;1;2;3;2;NA;2;NA;1400;1;34636;0;0;7216;1;0;0;0;0;0;0;0;0;0;1;1;1;3;1;2;1;1;8;1;8;7;3;5;NA;5;NA;7;NA;6;NA;5;6;6;1;1;NA;8;8;2;1;55;33876;1;6;417.4437557
2013;BE;339101;880.3116147;NA;2;2013;NA;2;1932;2;4;2;BE;2;NA;3;7;NA;2;1;NA;3;0 - 1;NA;NA;NA;NA;NA;1;2;NA;NA;1;15;2;1;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;11910;0;0;0;0;1;1;1;2;1;1;1;1;4;5;8;10;3;3;2;3;3;8;4;9;4;6;7;4;1;1;NA;7;8;2;1;80;33910;1;2;3317.574801
2013;BE;339211;880.3116147;NA;2;2013;NA;1;1952;2;2;2;BE;2;NA;4;7;NA;1;1;NA;3;9;NA;NA;NA;NA;NA;1;2;NA;NA;NA;29;2;2;2;2;NA;2;NA;1400;1;0;0;0;0;1;0;0;0;0;0;11551;0;0;0;1;1;1;1;2;2;1;1;8;5;5;NA;5;1;4;1;NA;5;NA;9;4;99;7;9;1;1;7;4;NA;1;1;60;33921;1;2;NA
2013;BE;339571;880.3116147;NA;2;2013;NA;4;1947;2;2;2;BE;2;NA;3;7;NA;NA;NA;NA;3;4;NA;NA;NA;NA;NA;2;NA;2;NA;NA;14;4;1;3;2;NA;2;NA;0;1;0;0;0;28425;1;0;0;0;0;18454;0;0;0;0;1;1;1;1;1;1;3;3;8;8;8;8;3;2;5;3;2;NA;NA;7;7;5;7;10;1;1;4;8;NA;1;1;65;33957;1;7;3297.117328
2013;BE;339641;880.3116147;NA;2;2013;NA;4;1957;2;5;1;BE;2;NA;5;1;1;NA;NA;NA;3;4;30;NA;k;1;NA;1;1;2;NA;NA;20;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;27092;0;1;1;1;1;1;1;1;NA;6;2;9;8;3;4;2;5;2;7;NA;7;7;6;3;10;1;1;6;8;7;NA;1;55;33964;1;2;2448.812229
2013;BE;340071;880.3116147;NA;2;2013;NA;1;1947;1;4;1;BE;1;NA;2;7;NA;NA;NA;1;3;4;40;NA;NA;NA;NA;2;NA;NA;NA;4;15;2;1;3;2;NA;2;NA;0;1;0;0;0;15440;1;0;0;0;0;18835;0;0;0;0;1;1;1;1;1;2;1;5;NA;9;NA;8;4;4;2;3;NA;NA;NA;NA;7;8;7;8;1;1;5;5;8;2;1;65;34007;1;2;599.9345476
2013;BE;340121;880.3116147;NA;2;2013;NA;4;1944;1;2;3;BE;2;NA;5;7;1;NA;NA;NA;3;3;40;NA;NA;NA;13;1;1;NA;NA;NA;18;4;2;3;2;NA;2;NA;945;1;0;0;0;15258;1;910;0;0;0;40590;0;0;0;0;1;3;1;1;1;1;3;1;NA;9;7;9;4;3;2;3;2;7;10;5;8;6;8;8;NA;NA;6;7;8;1;1;68;34012;1;2;920.9765739
2013;BE;340401;880.3116147;NA;2;2013;NA;2;1932;2;4;1;BE;2;NA;1;7;NA;1;NA;NA;3;;30;NA;NA;NA;NA;NA;2;NA;NA;NA;21;1;2;2;2;NA;2;NA;0;1;0;0;0;1352;1;0;0;0;0;20855;0;0;0;0;1;1;1;1;2;1;3;1;7;7;5;6;5;4;2;3;1;NA;NA;7;4;6;5;9;1;1;8;8;8;2;1;80;34040;1;2;727.082504
2013;BE;340731;880.3116147;NA;2;2013;NA;1;1972;1;2;1;BE;2;NA;3;1;NA;NA;NA;NA;3;4;24;NA;g;NA;7;1;2;2;NA;NA;21;1;2;3;2;NA;1;NA;0;1;34985;965;0;0;1;600;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;9;1;7;8;NA;5;2;NA;2;7;NA;8;6;6;6;8;1;1;6;NA;7;3;1;40;34073;1;2;611.3321272
2013;BE;341131;880.3116147;NA;2;2013;NA;1;1932;2;4;1;BE;2;NA;2;7;1;NA;NA;NA;3;6;NA;NA;NA;NA;NA;1;1;1;NA;NA;16;2;2;3;2;NA;2;NA;1540;1;0;0;0;21268;1;0;0;0;0;24855;0;0;0;0;1;1;1;1;1;2;1;5;8;9;8;8;2;5;2;4;4;NA;NA;7;5;4;9;8;1;1;6;6;9;3;1;80;34113;1;3;756.9853705
2013;BE;341411;880.3116147;NA;2;2013;NA;1;1940;1;5;NA;BE;2;NA;1;7;NA;1;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;NA;2;NA;1540;1;0;0;0;25609;1;0;0;0;0;1768;0;0;0;0;1;1;1;1;3;1;1;1;7;NA;2;8;4;4;5;4;2;NA;NA;4;NA;3;8;8;1;1;9;NA;10;2;1;72;34141;1;2;1592.161278
2013;BE;341441;880.3116147;NA;2;2013;NA;4;1932;2;4;1;BE;2;NA;5;7;1;NA;NA;NA;2;2;NA;NA;NA;NA;NA;2;2;2;NA;NA;11;1;1;3;2;NA;2;NA;167;1;0;0;0;12252;1;0;0;0;0;17823;0;0;0;0;1;1;1;3;1;1;1;4;10;8;5;8;2;5;2;5;2;NA;NA;NA;7;4;99;8;1;1;5;0;8;2;1;80;34144;1;2;926.7229852
2013;BE;341651;880.3116147;NA;2;2013;NA;3;1943;2;4;1;BE;2;NA;2;7;1;NA;NA;NA;3;4;NA;NA;NA;4;NA;1;2;NA;NA;NA;25;3;1;2;2;NA;2;NA;0;1;0;0;0;20635;1;910;0;0;0;24489;0;0;0;0;1;1;2;1;1;1;1;1;6;10;NA;7;3;5;2;3;2;NA;NA;7;7;NA;8;6;1;1;8;7;8;2;1;69;34165;1;2;797.8087322
2013;BE;341681;880.3116147;NA;2;2013;NA;2;1978;2;2;3;BE;2;NA;5;2;1;NA;NA;NA;NA;4;35;NA;g;NA;NA;1;2;NA;NA;NA;NA;1;2;3;2;NA;2;NA;1340;1;12725;0;0;0;1;0;0;0;25845;0;0;0;0;0;1;1;1;1;1;1;1;5;NA;7;NA;9;5;2;2;4;2;8;9;NA;6;5;8;8;1;1;6;6;7;2;1;34;34168;1;2;697.5959677
2013;BE;342041;880.3116147;NA;2;2013;NA;1;1932;2;4;3;BE;2;NA;1;7;NA;1;NA;NA;3;5;NA;NA;NA;NA;NA;2;2;NA;NA;4;24;4;2;1;2;NA;2;8;1385;1;0;0;0;0;1;0;0;0;0;19523;0;0;0;0;1;1;1;1;1;1;3;NA;8;9;10;9;3;3;2;4;2;9;NA;8;5;8;3;9;1;1;5;8;NA;1;1;80;34204;1;7;568.8855375
2013;BE;342311;880.3116147;NA;2;2013;NA;3;1958;2;2;3;BE;2;NA;3;10;NA;1;2;NA;3;4;NA;NA;NA;NA;NA;1;NA;2;NA;NA;18;2;2;NA;2;NA;2;NA;6;1;0;0;0;0;1;910;0;0;0;0;3829;0;0;0;1;1;1;1;3;1;1;5;8;7;4;10;3;3;3;3;2;NA;NA;8;7;3;8;1;2;1;6;9;9;1;1;54;34231;1;2;NA
2013;BE;342401;880.3116147;NA;4;2013;NA;1;1976;1;2;3;BE;2;NA;3;1;1;NA;NA;NA;3;6;40;NA;a;NA;11;1;1;1;NA;NA;25;3;2;3;2;NA;2;NA;0;1;44515;1206;0;0;1;480;0;0;0;0;0;0;0;0;1;1;1;1;3;2;3;1;8;10;8;9;4;5;3;NA;3;7;NA;8;2;1;6;8;1;1;5;9;8;1;1;36;34240;1;2;NA
2013;BE;342491;880.3116147;NA;4;2013;NA;4;1938;2;2;1;BE;2;NA;2;8;1;1;NA;1;4;8;NA;NA;NA;NA;NA;1;2;2;NA;NA;19;2;2;2;2;NA;2;NA;0;1;0;0;0;10638;1;0;0;0;0;0;0;0;8934;0;1;1;1;3;1;2;3;1;9;8;4;8;4;5;2;5;2;NA;NA;9;1;5;6;9;2;1;99;9;5;2;1;74;34249;1;5;1316.853429
2013;BE;342741;880.3116147;NA;2;2013;NA;1;1961;1;2;1;BE;2;NA;5;1;1;1;NA;NA;3;2;38;NA;o;NA;13;1;1;2;NA;NA;23;3;2;3;2;NA;2;NA;0;1;61231;2013;0;17810;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;8;8;8;9;3;4;NA;4;1;8;8;7;3;5;5;NA;1;NA;2;NA;8;1;1;51;34274;1;2;1144.192783
2013;BE;342981;880.3116147;NA;3;2013;NA;3;1969;1;2;1;BE;2;NA;4;2;1;NA;NA;NA;3;4;32;NA;l-n;NA;11;1;NA;2;NA;NA;18;2;2;3;2;NA;2;NA;900;1;24606;2150;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;NA;1;1;1;3;8;1;NA;NA;4;5;5;2;2;7;7;7;7;6;7;8;1;2;7;9;8;2;1;43;34298;1;6;766.2089168
2013;BE;343151;880.3116147;NA;2;2013;NA;3;1960;2;5;1;BE;2;NA;3;5;NA;1;2;NA;3;8;NA;NA;NA;4;NA;NA;2;2;NA;NA;18;1;2;3;2;NA;2;NA;0;1;0;0;0;8600;1;0;0;0;17733;0;0;0;0;174;1;1;1;1;1;1;1;5;8;9;9;9;3;5;NA;5;2;NA;8;9;5;5;3;8;1;NA;5;8;8;NA;1;52;34315;1;2;1473.597561
2013;BE;343231;880.3116147;NA;2;2013;NA;3;1932;2;4;1;BE;2;NA;0;7;NA;1;NA;NA;3;;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;19;3;2;3;2;NA;2;NA;313;1;0;0;0;14805;1;880;0;0;16304;0;0;0;0;0;1;1;1;2;3;1;1;5;7;10;7;8;NA;5;2;5;2;NA;NA;7;5;8;8;8;1;1;7;6;7;2;1;80;34323;1;6;807.7339986
